SID,SEASON,BASIN,NAME,ISO_TIME,LAT,LON,USA_WIND,USA_SSHS,geometry,index_right,NAME_NORM
2002249N28266,2002,North Atlantic,FAY,2002-09-07 03:00:00,27.9,-95.2,50.0,0,POINT (-95.2 27.9),95,FAY_2002_09
2009313N11072,2009,North Indian,PHYAN,2009-11-11 00:00:00,17.0,72.6,50.0,0,POINT (72.6 17),112,PHYAN_2009_11
2018273N12259,2018,Eastern Pacific,SERGIO,2018-10-12 09:00:00,25.9,-113.9,50.0,0,POINT (-113.9 25.9),95,SERGIO_2018_10
1988307N09131,1988,Western Pacific,TESS,1988-11-06 09:00:00,11.2,109.6,50.0,0,POINT (109.6 11.2),112,TESS_1988_11
2009288N07267,2009,Eastern Pacific,RICK,2009-10-21 12:00:00,22.8,-107.1,50.0,0,POINT (-107.1 22.8),95,RICK_2009_10
2011346N03156,2011,Western Pacific,WASHI,2011-12-17 00:00:00,8.9,122.5,50.0,0,POINT (122.5 8.9),43,WASHI_2011_12
2022179N08310,2022,North Atlantic,BONNIE,2022-07-02 00:00:00,10.9,-83.1,50.0,0,POINT (-83.1 10.9),95,BONNIE_2022_07
2007227N24269,2007,North Atlantic,ERIN,2007-08-19 06:00:00,35.6,-98.8,50.0,-3,POINT (-98.8 35.6),95,ERIN_2007_08
2014015S16043,2014,South Indian,DELIWE,2014-01-17 00:00:00,-22.3,42.8,50.0,0,POINT (42.8 -22.3),20,DELIWE_2014_01
1995186N32288,1995,North Atlantic,BARRY,1995-07-09 18:00:00,44.3,-61.7,50.0,0,POINT (-61.7 44.3),95,BARRY_1995_07
2000091S14156,2000,South Pacific,TESSI,2000-04-02 12:00:00,-18.8,147.6,50.0,0,POINT (147.6 -18.8),21,TESSI_2000_04
1991150N14091,1991,North Indian,UNNAMED,1991-06-02 00:00:00,22.3,91.0,50.0,0,POINT (91 22.3),112,UNNAMED_1991_06
2009228N27277,2009,North Atlantic,CLAUDETTE,2009-08-16 18:00:00,29.1,-85.1,50.0,0,POINT (-85.1 29.1),95,CLAUDETTE_2009_08
2025219N13264,2025,Eastern Pacific,IVO,2025-08-07 18:00:00,18.3,-105.0,50.0,0,POINT (-105 18.3),95,IVO_2025_08
1998188N18117,1998,Western Pacific,NICHOLE,1998-07-09 12:00:00,23.1,120.0,50.0,0,POINT (120 23.1),63,NICHOLE_1998_07
1985287N13093,1985,North Indian,UNNAMED,1985-10-16 00:00:00,20.9,86.9,50.0,0,POINT (86.9 20.9),112,UNNAMED_1985_10
2017212N28275,2017,North Atlantic,EMILY,2017-07-31 14:45:00,27.5,-82.7,50.0,0,POINT (-82.7 27.5),95,EMILY_2017_07
1991099S10132,1991,South Indian,MARIAN,1991-04-11 15:00:00,-11.3,123.9,50.0,0,POINT (123.9 -11.3),26,MARIAN_1991_04
2018265N35315,2018,North Atlantic,LESLIE,2018-10-13 21:00:00,40.2,-9.0,50.0,-4,POINT (-9 40.2),112,LESLIE_2018_10
2024274N14328,2024,North Atlantic,KIRK,2024-10-09 06:00:00,43.5,-9.5,50.0,-4,POINT (-9.5 43.5),112,KIRK_2024_10
1995148N07150,1995,Western Pacific,DEANNA,1995-06-03 06:00:00,14.2,119.5,50.0,0,POINT (119.5 14.2),51,DEANNA_1995_06
1985282N12090,1985,North Indian,UNNAMED,1985-10-10 21:00:00,17.3,83.8,50.0,0,POINT (83.8 17.3),112,UNNAMED_1985_10
1982190N09148,1982,Western Pacific,WINONA,1982-07-14 18:00:00,15.1,123.4,50.0,0,POINT (123.4 15.1),51,WINONA_1982_07
2009104N13088,2009,North Indian,BIJLI,2009-04-17 06:00:00,20.9,89.2,50.0,0,POINT (89.2 20.9),112,BIJLI_2009_04
2017195N16114,2017,Western Pacific,TALAS,2017-07-16 06:00:00,18.1,108.4,50.0,0,POINT (108.4 18.1),55,TALAS_2017_07
2007251N30288,2007,North Atlantic,GABRIELLE,2007-09-09 12:00:00,34.3,-76.4,50.0,0,POINT (-76.4 34.3),95,GABRIELLE_2007_09
1997032S17055,1997,South Indian,JOSIE,1997-02-09 06:00:00,-13.3,49.5,50.0,0,POINT (49.5 -13.3),20,JOSIE_1997_02
2003179N20271,2003,North Atlantic,BILL,2003-06-30 18:00:00,29.1,-91.0,50.0,0,POINT (-91 29.1),95,BILL_2003_06
1980249N28269,1980,North Atlantic,DANIELLE,1980-09-05 18:00:00,29.4,-93.4,50.0,0,POINT (-93.4 29.4),95,DANIELLE_1980_09
1999116N14114,1999,Western Pacific,LEO,1999-05-02 03:00:00,21.6,114.7,50.0,0,POINT (114.7 21.6),112,LEO_1999_05
2012301N11087,2012,North Indian,NILAM,2012-10-31 09:00:00,12.3,80.5,50.0,0,POINT (80.5 12.3),112,NILAM_2012_10
1985294N10122,1985,Western Pacific,FAYE,1985-10-27 06:00:00,19.4,122.5,50.0,0,POINT (122.5 19.4),51,FAYE_1985_10
2021252N28273,2021,North Atlantic,MINDY,2021-09-09 01:15:00,29.7,-85.1,50.0,0,POINT (-85.1 29.7),95,MINDY_2021_09
1996026S14143,1996,South Pacific,JACOB,1996-01-28 12:00:00,-15.8,136.5,50.0,0,POINT (136.5 -15.8),21,JACOB_1996_01
2014164N19116,2014,Western Pacific,HAGIBIS,2014-06-15 03:00:00,22.5,116.7,50.0,0,POINT (116.7 22.5),112,HAGIBIS_2014_06
2009024S17123,2009,South Indian,DOMINIC,2009-01-26 12:00:00,-20.8,115.3,50.0,0,POINT (115.3 -20.8),21,DOMINIC_2009_01
2008329N09082,2008,North Indian,NISHA,2008-11-26 12:00:00,10.9,80.3,50.0,0,POINT (80.3 10.9),112,NISHA_2008_11
2023337S08165,2024,South Pacific,JASPER,2023-12-13 06:00:00,-15.8,145.8,50.0,0,POINT (145.8 -15.8),21,JASPER_2023_12
2003271N18275,2003,North Atlantic,LARRY,2003-10-05 09:00:00,18.4,-93.5,50.0,0,POINT (-93.5 18.4),95,LARRY_2003_10
2008283N12271,2008,Eastern Pacific,ODILE,2008-10-11 06:00:00,16.3,-100.1,50.0,0,POINT (-100.1 16.3),95,ODILE_2008_10
2003276N12262,2003,Eastern Pacific,OLAF,2003-10-07 06:00:00,19.0,-104.6,50.0,0,POINT (-104.6 19),95,OLAF_2003_10
1998022S15143,1998,South Pacific,LES,1998-01-25 00:00:00,-14.3,135.7,50.0,0,POINT (135.7 -14.3),21,LES_1998_01
2017046S17137,2017,South Pacific,ALFRED,2017-02-20 00:00:00,-15.3,137.1,50.0,0,POINT (137.1 -15.3),21,ALFRED_2017_02
1982287N13091,1982,North Indian,UNNAMED,1982-10-16 03:00:00,16.3,82.8,50.0,0,POINT (82.8 16.3),112,UNNAMED_1982_10
1980187N09146,1980,Western Pacific,IDA,1980-07-10 00:00:00,21.0,120.6,50.0,0,POINT (120.6 21),63,IDA_1980_07
1988021S12080,1988,South Indian,DOAZA,1988-01-25 15:00:00,-14.9,51.0,50.0,0,POINT (51 -14.9),20,DOAZA_1988_01
1999262N25272,1999,North Atlantic,HARVEY,1999-09-21 18:00:00,25.9,-81.5,50.0,0,POINT (-81.5 25.9),95,HARVEY_1999_09
1988003S12171,1988,South Pacific,AGI,1988-01-14 06:00:00,-19.8,163.1,50.0,0,POINT (163.1 -19.8),14,AGI_1988_01
2007032S11137,2007,South Pacific,NELSON,2007-02-06 18:00:00,-16.3,141.3,50.0,0,POINT (141.3 -16.3),21,NELSON_2007_02
2024121S07047,2024,South Indian,HIDAYA,2024-05-04 06:00:00,-7.8,39.9,50.0,0,POINT (39.9 -7.8),112,HIDAYA_2024_05
2025185N30280,2025,North Atlantic,CHANTAL,2025-07-06 06:00:00,33.3,-78.9,50.0,0,POINT (-78.9 33.3),95,CHANTAL_2025_07
1996225N23108,1996,Western Pacific,MARTY,1996-08-13 21:00:00,20.5,106.7,50.0,0,POINT (106.7 20.5),112,MARTY_1996_08
1991047S16041,1991,South Indian,CYNTHIA,1991-02-17 12:00:00,-20.0,44.3,50.0,0,POINT (44.3 -20),20,CYNTHIA_1991_02
2018186N31292,2018,North Atlantic,CHRIS,2018-07-12 21:00:00,46.9,-54.9,50.0,-4,POINT (-54.9 46.9),77,CHRIS_2018_07
2000058S14063,2000,South Indian,GLORIA,2000-03-01 12:00:00,-13.4,50.7,50.0,0,POINT (50.7 -13.4),20,GLORIA_2000_03
2005257N15120,2005,Western Pacific,VICENTE,2005-09-18 06:00:00,17.6,106.9,50.0,0,POINT (106.9 17.6),112,VICENTE_2005_09
2014260N13135,2014,Western Pacific,FUNG-WONG,2014-09-21 00:00:00,21.8,120.3,50.0,0,POINT (120.3 21.8),63,FUNG-WONG_2014_09
1987312N09095,1987,North Indian,UNNAMED,1987-11-12 18:00:00,15.4,81.3,50.0,0,POINT (81.3 15.4),112,UNNAMED_1987_11
2020188N28271,2020,North Atlantic,FAY,2020-07-10 12:00:00,37.7,-74.7,50.0,0,POINT (-74.7 37.7),95,FAY_2020_07
2012196N19144,2012,Western Pacific,KHANUN,2012-07-18 12:00:00,33.8,126.3,50.0,0,POINT (126.3 33.8),112,KHANUN_2012_07
2005245N19315,2005,North Atlantic,MARIA,2005-09-13 06:00:00,62.9,-19.0,50.0,-4,POINT (-19 62.9),89,MARIA_2005_09
1987196N09146,1987,Western Pacific,VERNON,1987-07-21 00:00:00,23.1,122.2,50.0,0,POINT (122.2 23.1),63,VERNON_1987_07
1996303N07155,1996,Western Pacific,ERNIE,1996-11-07 12:00:00,12.0,119.7,50.0,0,POINT (119.7 12),47,ERNIE_1996_11
2024293N17275,2024,North Atlantic,NADINE,2024-10-19 16:00:00,17.5,-88.2,50.0,0,POINT (-88.2 17.5),95,NADINE_2024_10
2022020S13060,2022,South Indian,ANA,2022-01-24 06:00:00,-16.3,40.4,50.0,0,POINT (40.4 -16.3),112,ANA_2022_01
2005235N19266,2005,North Atlantic,JOSE,2005-08-23 03:30:00,19.7,-96.4,50.0,0,POINT (-96.4 19.7),95,JOSE_2005_08
2007345N18298,2007,North Atlantic,OLGA,2007-12-11 18:00:00,18.5,-68.4,50.0,0,POINT (-68.4 18.5),54,OLGA_2007_12
2018195N19138,2018,Western Pacific,SON-TINH,2018-07-18 12:00:00,18.7,106.8,50.0,0,POINT (106.8 18.7),112,SON-TINH_2018_07
1991053S21040,1991,South Indian,DEBRA,1991-02-24 15:00:00,-25.3,35.5,50.0,0,POINT (35.5 -25.3),112,DEBRA_1991_02
2020154N19269,2020,North Atlantic,CRISTOBAL,2020-06-06 00:00:00,22.0,-90.0,50.0,0,POINT (-90 22),95,CRISTOBAL_2020_06
2005035S14136,2005,South Pacific,HARVEY,2005-02-07 09:00:00,-16.4,137.4,50.0,0,POINT (137.4 -16.4),21,HARVEY_2005_02
2004365S13120,2005,South Indian,RAYMOND,2005-01-02 09:00:00,-14.4,124.2,50.0,0,POINT (124.2 -14.4),21,RAYMOND_2005_01
1986048S16116,1986,South Indian,RHONDA,1986-02-19 18:00:00,-21.7,113.2,50.0,0,POINT (113.2 -21.7),21,RHONDA_1986_02
1983274N18089,1983,North Indian,UNNAMED,1983-10-03 18:00:00,18.1,83.4,50.0,0,POINT (83.4 18.1),112,UNNAMED_1983_10
1983276N06130,1983,Western Pacific,HERBERT,1983-10-08 09:00:00,12.5,110.1,50.0,0,POINT (110.1 12.5),112,HERBERT_1983_10
2008217N19120,2008,Western Pacific,KAMMURI,2008-08-06 06:00:00,21.5,112.9,50.0,0,POINT (112.9 21.5),112,KAMMURI_2008_08
1986353N03178,1986,Western Pacific,NORRIS,1986-12-31 06:00:00,10.1,126.5,50.0,0,POINT (126.5 10.1),43,NORRIS_1986_12
2012232N13141,2012,Western Pacific,BOLAVEN,2012-08-28 09:00:00,37.7,124.5,50.0,0,POINT (124.5 37.7),112,BOLAVEN_2012_08
1986308N11090,1986,North Indian,UNNAMED,1986-11-09 00:00:00,21.4,88.8,50.0,0,POINT (88.8 21.4),112,UNNAMED_1986_11
2019256N23286,2019,North Atlantic,HUMBERTO,2019-09-15 03:00:00,27.7,-77.5,50.0,0,POINT (-77.5 27.7),64,HUMBERTO_2019_09
1986276N07177,1986,Western Pacific,ELLEN,1986-10-18 00:00:00,21.1,113.5,50.0,0,POINT (113.5 21.1),112,ELLEN_1986_10
1980092S15183,1980,South Pacific,WALLY,1980-04-04 18:00:00,-16.5,177.8,50.0,0,POINT (177.8 -16.5),15,WALLY_1980_04
2007365S15134,2008,South Indian,HELEN,2008-01-04 12:00:00,-13.2,129.9,50.0,0,POINT (129.9 -13.2),21,HELEN_2008_01
2018217N12266,2018,Eastern Pacific,ILEANA,2018-08-07 00:00:00,17.7,-104.2,50.0,0,POINT (-104.2 17.7),95,ILEANA_2018_08
2018226N23128,2018,Western Pacific,RUMBIA,2018-08-16 18:00:00,30.5,121.9,50.0,0,POINT (121.9 30.5),112,RUMBIA_2018_08
1992354N03075,1992,North Indian,UNNAMED,1992-12-24 00:00:00,8.2,51.2,50.0,0,POINT (51.2 8.2),112,UNNAMED_1992_12
2008058S15131,2008,South Indian,OPHELIA,2008-03-01 18:00:00,-16.1,122.2,50.0,0,POINT (122.2 -16.1),21,OPHELIA_2008_03
2015013S18038,2015,South Indian,CHEDZA,2015-01-16 12:00:00,-19.9,44.1,50.0,0,POINT (44.1 -19.9),20,CHEDZA_2015_01
1989268N14261,1989,Eastern Pacific,RAYMOND,1989-10-04 21:00:00,26.0,-114.0,49.0,0,POINT (-114 26),95,RAYMOND_1989_10
1985026S16126,1985,South Indian,GERTIE,1985-01-30 21:00:00,-19.9,117.1,48.0,0,POINT (117.1 -19.9),21,GERTIE_1985_01
2015249N18142,2015,Western Pacific,ETAU,2015-09-08 21:00:00,33.8,137.5,48.0,0,POINT (137.5 33.8),71,ETAU_2015_09
2008201N32280,2008,North Atlantic,CRISTOBAL,2008-07-21 03:00:00,35.2,-74.9,48.0,0,POINT (-74.9 35.2),95,CRISTOBAL_2008_07
2024218N23143,2024,Western Pacific,MARIA,2024-08-11 21:00:00,38.7,142.2,48.0,0,POINT (142.2 38.7),71,MARIA_2024_08
1986005S15043,1986,South Indian,BEROBIA,1986-01-09 15:00:00,-19.3,36.9,48.0,0,POINT (36.9 -19.3),112,BEROBIA_1986_01
1985343N04090,1985,North Indian,UNNAMED,1985-12-13 09:00:00,13.3,81.2,48.0,0,POINT (81.2 13.3),112,UNNAMED_1985_12
1992236N07159,1992,Western Pacific,OMAR,1992-09-04 09:00:00,23.4,122.0,48.0,0,POINT (122 23.4),63,OMAR_1992_09
2014068S16169,2014,South Pacific,LUSI,2014-03-11 09:00:00,-16.6,168.6,48.0,0,POINT (168.6 -16.6),18,LUSI_2014_03
1992227N17112,1992,Western Pacific,MARK,1992-08-18 03:00:00,22.9,117.9,48.0,0,POINT (117.9 22.9),112,MARK_1992_08
2016158N22272,2016,North Atlantic,COLIN,2016-06-07 15:00:00,34.3,-76.5,48.0,-4,POINT (-76.5 34.3),95,COLIN_2016_06
2025247N27132,2025,Western Pacific,PEIPAH,2025-09-05 09:00:00,35.3,141.1,48.0,0,POINT (141.1 35.3),71,PEIPAH_2025_09
1982054S13123,1982,South Indian,IAN,1982-03-05 21:00:00,-20.8,114.1,48.0,0,POINT (114.1 -20.8),21,IAN_1982_03
2020258N11127,2020,Western Pacific,NOUL,2020-09-17 21:00:00,16.2,109.4,48.0,0,POINT (109.4 16.2),112,NOUL_2020_09
1981298N07083,1981,North Indian,UNNAMED,1981-10-27 15:00:00,11.9,74.3,48.0,0,POINT (74.3 11.9),112,UNNAMED_1981_10
2013243N26122,2013,Western Pacific,TORAJI,2013-09-03 15:00:00,30.6,129.8,48.0,0,POINT (129.8 30.6),71,TORAJI_2013_09
1994206N14131,1994,Western Pacific,BRENDAN,1994-07-31 21:00:00,34.4,125.7,48.0,0,POINT (125.7 34.4),112,BRENDAN_1994_07
1993045S13170,1993,South Pacific,OLI,1993-02-16 21:00:00,-18.9,177.9,48.0,0,POINT (177.9 -18.9),15,OLI_1993_02
2013237N11129,2013,Western Pacific,KONG-REY,2013-08-28 21:00:00,24.4,122.5,48.0,0,POINT (122.5 24.4),63,KONG-REY_2013_08
1981195N11138,1981,Western Pacific,MAURY,1981-07-19 09:00:00,25.2,122.3,48.0,0,POINT (122.3 25.2),63,MAURY_1981_07
1994250N14133,1994,Western Pacific,LUKE,1994-09-12 09:00:00,19.2,111.6,48.0,0,POINT (111.6 19.2),55,LUKE_1994_09
2000299N22291,2000,North Atlantic,UNNAMED,2000-10-29 09:00:00,45.2,-59.5,48.0,-4,POINT (-59.5 45.2),95,UNNAMED_2000_10
2011236N15143,2011,Western Pacific,TALAS,2011-09-02 15:00:00,32.6,134.0,48.0,0,POINT (134 32.6),66,TALAS_2011_09
2000248N18126,2000,Western Pacific,BOPHA,2000-09-10 21:00:00,19.0,121.8,48.0,0,POINT (121.8 19),51,BOPHA_2000_09
2026021S26041,2026,South Indian,EWETSE,2026-01-21 03:00:00,-24.3,43.0,48.0,0,POINT (43 -24.3),20,EWETSE_2026_01
1996288N09092,1996,North Indian,UNNAMED,1996-10-25 03:00:00,20.0,70.1,48.0,0,POINT (70.1 20),112,UNNAMED_1996_10
1980171N06142,1980,Western Pacific,HERBERT,1980-06-26 09:00:00,17.8,110.6,48.0,0,POINT (110.6 17.8),55,HERBERT_1980_06
1994317N07070,1994,North Indian,UNNAMED,1994-11-19 15:00:00,7.9,50.5,48.0,0,POINT (50.5 7.9),112,UNNAMED_1994_11
1980069S12161,1980,South Pacific,SINA,1980-03-15 09:00:00,-38.9,179.2,48.0,0,POINT (179.2 -38.9),13,SINA_1980_03
1981069S12135,1981,South Indian,MAX,1981-03-12 08:00:00,-12.7,129.4,47.0,0,POINT (129.4 -12.7),21,MAX_1981_03
1985034S12082,1985,South Indian,ESITERA,1985-02-09 21:00:00,-18.1,49.9,45.0,0,POINT (49.9 -18.1),20,ESITERA_1985_02
2015237N14315,2015,North Atlantic,ERIKA,2015-08-28 03:00:00,17.4,-65.9,45.0,0,POINT (-65.9 17.4),52,ERIKA_2015_08
1980073S09133,1980,South Pacific,DORIS:GLORIA,1980-03-16 03:00:00,-11.3,137.3,45.0,0,POINT (137.3 -11.3),21,DORIS:GLORIA_1980_03
2021276N07131,2021,Western Pacific,LIONROCK,2021-10-08 12:00:00,19.0,110.6,45.0,0,POINT (110.6 19),55,LIONROCK_2021_10
2015207N22091,2015,North Indian,KOMEN,2015-07-30 00:00:00,21.7,91.5,45.0,-3,POINT (91.5 21.7),112,KOMEN_2015_07
1985101S10136,1985,South Indian,GRETEL,1985-04-12 06:00:00,-11.0,132.6,45.0,0,POINT (132.6 -11),21,GRETEL_1985_04
1996312N14125,1996,Western Pacific,ERNIE,1996-11-12 00:00:00,19.1,120.1,45.0,0,POINT (120.1 19.1),51,ERNIE_1996_11
1996286N17274,1996,North Atlantic,KYLE,1996-10-12 00:00:00,16.6,-87.5,45.0,0,POINT (-87.5 16.6),95,KYLE_1996_10
2018218N18134,2018,Western Pacific,YAGI,2018-08-12 12:00:00,27.7,122.2,45.0,0,POINT (122.2 27.7),112,YAGI_2018_08
2022355S10128,2023,South Indian,ELLIE,2022-12-22 12:00:00,-13.3,129.7,45.0,0,POINT (129.7 -13.3),21,ELLIE_2022_12
2015180S04163,2015,South Pacific,RAQUEL,2015-07-01 15:00:00,-6.9,159.1,45.0,0,POINT (159.1 -6.9),29,RAQUEL_2015_07
2007082S16125,2007,South Indian,KARA,2007-03-27 12:00:00,-19.0,119.2,45.0,0,POINT (119.2 -19),21,KARA_2007_03
1993131S04158,1993,South Pacific,ADEL,1993-05-14 12:00:00,-9.2,150.8,45.0,0,POINT (150.8 -9.2),38,ADEL_1993_05
1996346S09129,1997,South Indian,NICHOLAS,1996-12-14 03:00:00,-15.1,123.7,45.0,0,POINT (123.7 -15.1),21,NICHOLAS_1996_12
2006188N10143,2006,Western Pacific,BILIS,2006-07-13 12:00:00,24.6,122.5,45.0,0,POINT (122.5 24.6),63,BILIS_2006_07
2006200N32287,2006,North Atlantic,BERYL,2006-07-21 03:00:00,40.2,-71.4,45.0,0,POINT (-71.4 40.2),95,BERYL_2006_07
1996356N08110,1996,Western Pacific,GREG,1996-12-25 12:00:00,6.5,115.2,45.0,0,POINT (115.2 6.5),42,GREG_1996_12
2007150N14263,2007,Eastern Pacific,BARBARA,2007-06-02 09:00:00,14.3,-92.6,45.0,0,POINT (-92.6 14.3),95,BARBARA_2007_06
1993205N15137,1993,Western Pacific,OFELIA,1993-07-27 00:00:00,30.6,131.2,45.0,0,POINT (131.2 30.6),71,OFELIA_1993_07
2019299N25265,2019,North Atlantic,OLGA,2019-10-26 06:00:00,28.8,-91.2,45.0,-4,POINT (-91.2 28.8),95,OLGA_2019_10
2012272N22251,2012,Eastern Pacific,NORMAN,2012-09-28 12:00:00,22.7,-108.6,45.0,0,POINT (-108.6 22.7),95,NORMAN_2012_09
2024319N16282,2024,North Atlantic,SARA,2024-11-15 15:00:00,16.1,-85.9,45.0,0,POINT (-85.9 16.1),95,SARA_2024_11
2007178N18089,2007,North Indian,UNNAMED,2007-06-28 18:00:00,19.0,86.2,45.0,0,POINT (86.2 19),112,UNNAMED_2007_06
2015152N12258,2015,Eastern Pacific,BLANCA,2015-06-08 06:00:00,23.3,-111.3,45.0,0,POINT (-111.3 23.3),95,BLANCA_2015_06
2021018S11133,2021,South Indian,UNNAMED,2021-01-22 00:00:00,-19.0,120.2,45.0,0,POINT (120.2 -19),21,UNNAMED_2021_01
2015126N27281,2015,North Atlantic,ANA,2015-05-10 00:00:00,33.1,-78.3,45.0,0,POINT (-78.3 33.1),95,ANA_2015_05
1999357S08076,2000,South Indian,ASTRIDE,1999-12-31 18:00:00,-12.9,50.0,45.0,0,POINT (50 -12.9),20,ASTRIDE_1999_12
2024329N04089,2024,North Indian,FENGAL,2024-12-01 00:00:00,12.1,79.9,45.0,0,POINT (79.9 12.1),112,FENGAL_2024_12
2005296N16293,2005,North Atlantic,ALPHA,2005-10-23 06:00:00,17.8,-70.5,45.0,0,POINT (-70.5 17.8),54,ALPHA_2005_10
2005278N27280,2005,North Atlantic,TAMMY,2005-10-05 18:00:00,29.5,-80.9,45.0,0,POINT (-80.9 29.5),95,TAMMY_2005_10
2005318N13298,2005,North Atlantic,GAMMA,2005-11-19 12:00:00,16.1,-85.4,45.0,0,POINT (-85.4 16.1),95,GAMMA_2005_11
2005316N05134,2005,Western Pacific,BOLAVEN,2005-11-19 18:00:00,16.5,123.3,45.0,0,POINT (123.3 16.5),51,BOLAVEN_2005_11
2005311N08140,2005,Western Pacific,TEMBIN,2005-11-10 09:00:00,15.5,122.4,45.0,0,POINT (122.4 15.5),51,TEMBIN_2005_11
1984227N18118,1984,Western Pacific,GERALD,1984-08-20 18:00:00,21.3,113.8,45.0,0,POINT (113.8 21.3),112,GERALD_1984_08
1994302N11086,1994,North Indian,UNNAMED,1994-10-31 00:00:00,12.9,80.2,45.0,0,POINT (80.2 12.9),112,UNNAMED_1994_10
2019272N14261,2019,Eastern Pacific,NARDA,2019-09-30 18:00:00,23.6,-107.3,45.0,0,POINT (-107.3 23.6),95,NARDA_2019_09
2023015N36289,2023,North Atlantic,UNNAMED,2023-01-17 12:00:00,45.5,-60.0,45.0,-2,POINT (-60 45.5),95,UNNAMED_2023_01
2007265N20122,2007,Western Pacific,FRANCISCO,2007-09-24 00:00:00,19.8,111.6,45.0,0,POINT (111.6 19.8),55,FRANCISCO_2007_09
2020069S11113,2020,South Indian,UNNAMED,2020-03-12 18:00:00,-22.0,114.6,45.0,0,POINT (114.6 -22),21,UNNAMED_2020_03
1990245N20123,1990,Western Pacific,CECIL,1990-09-04 12:00:00,27.1,120.2,45.0,0,POINT (120.2 27.1),112,CECIL_1990_09
2024259N31284,2024,North Atlantic,UNNAMED,2024-09-16 15:00:00,33.1,-78.3,45.0,-4,POINT (-78.3 33.1),95,UNNAMED_2024_09
1986017S12131,1986,South Indian,HECTOR,1986-01-22 15:00:00,-17.3,123.5,45.0,0,POINT (123.5 -17.3),21,HECTOR_1986_01
2025029S25043,2025,South Indian,ELVIS,2025-01-29 21:00:00,-25.8,43.5,45.0,0,POINT (43.5 -25.8),20,ELVIS_2025_01
1995064S13042,1995,South Indian,JOSTA,1995-03-11 12:00:00,-14.6,46.2,45.0,0,POINT (46.2 -14.6),20,JOSTA_1995_03
2021001S14136,2021,South Pacific,IMOGEN,2021-01-03 12:00:00,-17.4,140.8,45.0,0,POINT (140.8 -17.4),21,IMOGEN_2021_01
1997152N10265,1997,Eastern Pacific,ANDRES,1997-06-04 12:00:00,14.8,-93.8,45.0,0,POINT (-93.8 14.8),95,ANDRES_1997_06
1986049S18043,1986,South Indian,GISTA,1986-02-20 15:00:00,-20.7,42.7,45.0,0,POINT (42.7 -20.7),20,GISTA_1986_02
1984066S12151,1984,South Pacific,JIM,1984-03-09 12:00:00,-14.3,136.8,45.0,0,POINT (136.8 -14.3),21,JIM_1984_03
2005210N19115,2005,Western Pacific,WASHI,2005-07-30 00:00:00,19.2,110.2,45.0,0,POINT (110.2 19.2),55,WASHI_2005_07
2005203N25285,2005,North Atlantic,FRANKLIN,2005-07-22 18:00:00,27.4,-76.7,45.0,0,POINT (-76.7 27.4),65,FRANKLIN_2005_07
2012176N26272,2012,North Atlantic,DEBBY,2012-06-26 00:00:00,29.0,-85.0,45.0,0,POINT (-85 29),95,DEBBY_2012_06
2008026S12179,2008,South Pacific,GENE,2008-01-28 06:00:00,-17.4,178.3,45.0,0,POINT (178.3 -17.4),15,GENE_2008_01
2025052S14148,2025,South Pacific,ALFRED,2025-03-07 03:00:00,-27.7,154.3,45.0,0,POINT (154.3 -27.7),21,ALFRED_2025_03
2024256N18254,2024,Eastern Pacific,ILEANA,2024-09-14 18:00:00,25.2,-108.9,45.0,0,POINT (-108.9 25.2),95,ILEANA_2024_09
2016228N22117,2016,Western Pacific,DIANMU,2016-08-19 00:00:00,20.5,107.6,45.0,0,POINT (107.6 20.5),112,DIANMU_2016_08
1997202N04152,1997,Western Pacific,TINA,1997-08-08 18:00:00,33.9,127.1,45.0,0,POINT (127.1 33.9),112,TINA_1997_08
2014362N07130,2014,Western Pacific,JANGMI,2014-12-29 12:00:00,9.7,124.6,45.0,0,POINT (124.6 9.7),43,JANGMI_2014_12
2025086S14121,2025,South Indian,DIANNE,2025-03-28 18:00:00,-16.3,123.8,45.0,0,POINT (123.8 -16.3),21,DIANNE_2025_03
2018251N20122,2018,Western Pacific,BARIJAT,2018-09-12 18:00:00,20.9,112.1,45.0,0,POINT (112.1 20.9),112,BARIJAT_2018_09
2019246N24266,2019,North Atlantic,FERNAND,2019-09-04 06:00:00,23.4,-96.8,45.0,0,POINT (-96.8 23.4),95,FERNAND_2019_09
2020138N28281,2020,North Atlantic,ARTHUR,2020-05-18 12:00:00,34.4,-75.9,45.0,0,POINT (-75.9 34.4),95,ARTHUR_2020_05
1986309N07162,1986,Western Pacific,IDA,1986-11-12 06:00:00,9.2,127.2,45.0,0,POINT (127.2 9.2),43,IDA_1986_11
2022042S12063,2022,South Indian,DUMAKO,2022-02-15 06:00:00,-16.9,50.6,45.0,0,POINT (50.6 -16.9),20,DUMAKO_2022_02
2016257N27280,2016,North Atlantic,JULIA,2016-09-14 00:00:00,29.8,-81.5,45.0,0,POINT (-81.5 29.8),95,JULIA_2016_09
2004286N14263,2004,Eastern Pacific,LESTER,2004-10-13 00:00:00,16.4,-99.6,45.0,0,POINT (-99.6 16.4),95,LESTER_2004_10
2020148N32281,2020,North Atlantic,BERTHA,2020-05-27 12:00:00,32.6,-79.5,45.0,0,POINT (-79.5 32.6),95,BERTHA_2020_05
1986325S10171,1987,South Pacific,OSEA,1986-11-25 09:00:00,-17.5,176.4,45.0,0,POINT (176.4 -17.5),15,OSEA_1986_11
